ID_STAI,multiple,STAI_Q21,STAI_Q22,STAI_Q23,STAI_Q24,STAI_Q25,STAI_Q26,STAI_Q27,STAI_Q28,STAI_Q29,STAI_Q30,STAI_Q31,STAI_Q32,STAI_Q33,STAI_Q34,STAI_Q35,STAI_Q36,STAI_Q37,STAI_Q38,STAI_Q39,STAI_Q40,STAItotal,ID_EPQ,Q52,EPQ_Q1,EPQ_Q2,EPQ_Q3,EPQ_Q4,EPQ_Q5,EPQ_Q6,EPQ_Q7,EPQ_Q8,EPQ_Q9,EPQ_Q10,EPQ_Q11,EPQ_Q12,EPQ_Q13,EPQ_Q14,EPQ_Q15,EPQ_Q16,EPQ_Q17,EPQ_Q18,EPQ_Q19,EPQ_Q20,EPQ_Q21,EPQ_Q22,EPQ_Q23,EPQ_Q24,EPQ_Q25,EPQ_Q26,EPQ_Q27,EPQ_Q28,EPQ_Q29,EPQ_Q30,EPQ_Q31,EPQ_Q32,EPQ_Q33,EPQ_Q34,EPQ_Q35,EPQ_Q36,EPQ_Q37,EPQ_Q38,EPQ_Q39,EPQ_Q40,EPQ_Q41,EPQ_Q42,EPQ_Q43,EPQ_Q44,EPQ_Q45,EPQ_Q46,EPQ_Q47,EPQ_Q48,E,L,ID_PSWQ,Q76,ASI_Q77,ASI_Q78,ASI_Q79,ASI_Q80,ASI_Q81,ASI_Q82,ASI_Q83,ASI_Q84,ASI_Q85,ASI_Q86,ASI_Q87,ASI_Q88,ASI_Q89,ASI_Q90,ASI_Q91,ASI_Q92,Q134,PWSQ_Q135,PWSQ_Q136,PWSQ_Q137,PWSQ_Q138,PWSQ_Q139,PWSQ_Q140,PWSQ_Q141,PWSQ_Q142,PWSQ_Q143,PWSQ_Q144,PWSQ_Q145,PWSQ_Q146,PWSQ_Q147,PWSQ_Q148,PWSQ_Q149,PWSQ_Q150,ID_MASQ,MASQ_Q96,MASQ_Q97,MASQ_Q98,MASQ_Q99,MASQ_Q100,MASQ_Q101,MASQ_Q102,MASQ_Q103,MASQ_Q104,MASQ_Q105,MASQ_Q106,MASQ_Q107,MASQ_Q108,MASQ_Q109,MASQ_Q110,MASQ_Q111,MASQ_Q112,MASQ_Q113,MASQ_Q114,MASQ_Q115,MASQ_Q116,MASQ_Q117,MASQ_Q118,MASQ_Q119,MASQ_Q120,MASQ_Q121,MASQ_Q122,MASQ_Q123,MASQ_Q124,MASQ_Q125,MASQ_Q126,MASQ_Q127,MASQ_Q128,MASQ_Q129,MASQ_Q130,MASQ_Q131,MASQ_Q132,MASQ_Q133,MASQ_Q134,lossInterest,LowPosAffect,ID_BDI,BDI_Q2,BDI_Q37,BDI_Q38,BDI_Q39,BDI_Q40,BDI_Q41,BDI_Q42,BDI_Q43,BDI_Q44,BDI_Q45,BDI_Q46,BDI_Q47,BDI_Q48,BDI_Q49,BDI_Q50,BDI_Q51,BDI_Q52,BDI_Q57,BDI_Q58,BDI_Q59,BDI_Q60,CESD_Q36,CESD_Q63,CESD_Q64,CESD_Q65,CESD_Q66,CESD_Q67,CESD_Q68,CESD_Q70,CESD_Q86,CESD_Q71,CESD_Q72,CESD_Q73,CESD_Q74,CESD_Q75,CESD_Q76,CESD_Q77,CESD_Q78,CESD_Q79,CESD_Q80,CESD_Q81,checkallcoloumns,filter_$,VarSTAI,sdSTAI,sdEPQ,varEPQ,varMASQ,sdMASQ,ASItotal,EPQtotalP,N,BDItotal,PSWQtotal,AnxArousal,AnhedDep,CESDtotal,STAIanx,STAIdep,ASItotalNEW,PCAdep,PCAanx,PCAcombanxapp,PCAdep2,PCAanxarou,FAC1_1,FAC2_1,FAC3_1,PCAdepNEW,PCAanxNEW,FAC1_2,FAC2_2,FAC1_3,FAC1_4,FAC2_4,FAC3_4,FAC1_5,FAC2_5,FAC3_5,FAC1_6,FAC1_7,FAC2_7,FAC3_7,generalfac,anxvdep,VAR00001
85152913,0,3,3,3,2,2,2,2,2,2,3,1,2,3,2,2,3,2,2,2,2,44,85152913, ,0,1,0,1,0,1,0,1,0, ,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,4,10,85152913, ,3,0,0,1,3,1,2,2,1,2,1,0,2,1,0,1, ,2,3,2,3,3,4,3,3,3,2,3,3,3,3,2,3,85152913,3,4,3,4,4,3,4,1,2,1,5,2,2,4,2,1,2,1,4,1,1,1,5,1,1,5,1,5,2,1,1,5,1,5,1,5,5,1,1,12,20,85152913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,1,4,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,0.361904761904762,0.601585207518238,0.504374939460682,0.254394079555967,2.6693657219973,1.63381936639192, ,0,4,22,57,25,32,16,14,30,20,-0.903242338136674,0.460881639397374,-0.277998458097579,-0.861237961054294,0.569315632399746,-1.14125735408867,0.274824323791267,0.155242274552128,-0.861962102639997,0.445114087724418,-0.829555571192975,0.443443886919142,-0.528921067942682, , , ,0.0319277206085659,-1.00588747766544,0.337266397154732,-0.506237736488645,0.332886976169477,-1.23160984212356,0.0726609073217952,-0.49648845593887,0.762076831149722,85152913
87658765,0,3,3,2,3,2,2,3,3,3,3,2,2,2,2,2,3,2,3,3,3,50,87658765, ,1,1,1,1,0,1,1,1,0, ,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,12,3,87658765, ,1,1,1,1,3,2,1,1,1,1,1,2,1,2,1,2, ,2,4,2,4,4,4,4,2,4,2,3,3,4,4,4,4,87658765,2,4,2,4,4,2,3,2,2,2,4,2,2,4,2,2,2,2,4,2,4,2,4,2,2,4,2,3,2,2,2,4,2,4,2,4,3,1,1,17,31,87658765,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,3,2,2,2,3,2,3,3,3,3,3,2,3,2,2,2,2,1,1,0.361904761904762,0.601585207518238,0.452150785717527,0.204440333024977,0.973009446693657,0.986412412074005, ,1,10,27,68,33,48,33,19,31,22,0.197038487823923,1.41504109190404,0.370779644811099,0.318696294185613,1.36136834349922,-0.0121691768635454,0.790316987209714,1.15183054709495,0.210139483282309,1.39125155105355,0.245761877470437,1.40164906697211,1.02380658016512, , , ,0.76911928623393,0.0714085818415514,1.02540559306312,0.938604488017767,1.3401027152773,-0.667871727499852,1.2192645590432,0.917305222992313,0.884967840715422,87658765
89215026,0,2,2,1,3,2,2, ,2,2,2,2,2,2,2,2,1,2,2,2,2,54,89215206, ,1,1,0,1,1,1,0,1,0, ,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,1,89215206, ,3,2,3,3,3,3,2,2,3,2,2,3,2,3,2,2, ,2,4,2,4,4,4,4,3,4,1,3,4,4,3,3,4,89215206,3,3,1,3,3,3,2,1,4,1,4,1,3,3,1,1,3,2,4,2,4,1,4,1,2,4,2,3,4,3,1,3,1,4,3,2,2,1,1,25,40,89215206,2,1,1,4,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,3,2,3,3,3,3, ,2,2,3,3,2,0,1,0.2,0.447213595499958,0.427976327943843,0.183163737280296,1.30094466936572,1.14058961478953, ,1,10,36,67,25,65,40,14,40,40,1.08665954400152,1.03432640416807,0.86787318544297,0.945991078232239,0.816806330255424,0.858534401222291,0.961008885682492,0.708607594865671,1.05555631800044,1.04982912279208,1.06696275743976,1.05006380029435,1.32252830612673, , , ,0.932558200352088,0.891371264907756,0.772071853776103,1.35096499327296,0.41048077002149,1.52477095862994,0.215157587900366,1.45556785533014,0.292098316605268,89215026
96620790,0,3,2,3,3,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,3,48,96620790, ,1,1,1,1,1,1,1,1,1, ,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,7,7,96620790, ,3,0,0,3,3,1,1,1,0,1,0,1,1,1,0,1, ,2,2,2,3,4,4,4,2,4,1,2,3,4,3,2,4,96620790,2,3,1,2,1,1,1,1,3,1,1,1,2,1,1,1,2,2,1,1,4,1,2,1,1,1,1,1,5,2,1,1,1,2,3,1,2,1,1,22,64,96620790,2,3,1,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,0.49047619047619,0.700340053457026,0.491368607293056,0.241443108233118,0.883940620782726,0.940181163809787, ,0,9,34,64,19,86,29,14,34,17,1.66936441265118,-0.9431082043444,1.02102676017479,1.01003798563705,-1.28207833200031,1.52579750819662,0.201712696608472,-1.08854325837546,1.62775494906835,-0.925038928803635,1.59592213479912,-0.986079391443475,0.843729687393685, , , ,0.611808758624534,1.27790138081511,-1.167713626277,0.904325098152894,0.128226042909766,1.78255981721973,-0.703173133939917,0.845140129157622,-1.60567895106165,96620790
126379996,0,3,2,2,3,2,2,2,2,3,3,1,2,2,3,3,2,3,2,3,2,48,126379996, ,1,1,0,1,0,1,1,1,0, ,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,7,3,126379996, ,3,0,2,3,3,3,4,1,1,1,1,0,0,1,0,0, ,4,3,2,3,3,3,3,2,2,2,2,3,3,2,2,3,126379996,2,5,1,3,4,1,3,1,1,1,5,1,1,3,1,1,1,1,4,1,1,1,2,1,1,4,1,3,1,1,1,3,1,2,1,4,3,1,1,8,36,126379996,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,3,2,1,3,2,2,1,1,3,2,2,1,3,3,2,1,2,1,1,0.414285714285714,0.643650304346789,0.499768679145612,0.249768732654949,1.67341430499325,1.29360515807307, ,0,7,31,54,18,44,28,15,33,23,0.281196685279762,-0.0740760101413603,0.258256083938952,0.102259374029935,-0.151248332348096,0.0953111097672502,0.320956552177417,-0.334815187983443,0.299205075066784,-0.0908086532093105,0.289012895294568,-0.0945501520853034,0.31355792652659, , , ,0.290988406687801,0.0894450081383798,-0.190756864211918,0.321765622744057,0.128284756602777,0.304075613439141,-0.25069874581336,0.195355772841661,-0.270237046977009,126379996
510123456,0,3,2,2,3,2,2,2,2,2,2,2,3,3,1,2,2,2,1,2,2,49,510123456, ,1,1,0,0,1,1,1,1,0, ,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,7,2,510123456, ,0,0,1,0,0,1,1,1,0,2,0,0,0,1,0,0, ,2,4,1,3,3,3,3,2,4,1,4,1,3,2,1,2,510123456,4,4,1,4,4,1,4,1,1,1,3,1,1,4,1,1,1,1,4,1,1,1,4,1,1,4,1,4,1,1,1,4,1,4,1,4,4,1,1,8,29,510123456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , ,1, ,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,1,0.347619047619048,0.589592272353571,0.496052875341062,0.246068455134135,2.11470985155196,1.45420419871212,7,0,7,21,55,20,37,18,13,36,7,0.0877294651335276,-0.853446107964094,0.474357601438838,-0.654802558221459,-1.01153264275313,-0.348775976661481,0.300060928679916,-1.36576372293544,0.0946019146215437,-0.858775471938267,0.119651328551329,-0.94855749484653,-0.182424105102691,0.385310634587907,-0.360742965286878,-1.03724542111732,0.378624846679192,-0.462394782859716,-1.19682953025406,-0.113246798456549,0.530494579260655,-0.514227776674994,-0.814329496888125,-0.406676611550208,-0.82495494981373,510123456
539032603,0,3,1,3,1,2,3,4,3,1,3,3,1,3,3,1,3,4,3,4,2,38,539032603, ,0,1,0,1,0,0,1,1,0, ,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,6,5,539032603, ,4,0,1,2,4,0,1,4,1,0,0,0,2,0,0,0, ,3,2,5,1,2,2,2,5,2,3,5,2,3,3,1,2,539032603,1,4,1,3,4,3,3,1,3,1,4,1,1,5,1,1,1,1,4,1,2,1,4,1,1,5,2,1,2,2,1,4,1,4,2,4,4,2,1,15,31,539032603,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,2,1,1,1,1,1,1,1,2,2,1,1,3,3,2,1,3,4,2,2,1,4,2,2,1,3,1,1,1.16190476190476,1.07791686224159,0.505291152639911,0.25531914893617,1.93252361673414,1.3901523717687, ,5,0,26,37,20,46,27,17,21,19,-0.645526192492782,-0.289462106486421,-1.29973195962148,0.394234267306049,0.060370856191064,-0.134610565305642,-1.18883352595759,0.510050994547001,-0.581536055128736,-0.328835261822705,-0.67832409365449,-0.18232048248782,-0.514757366831299, , , ,-1.21772051646875,0.140161342913243,0.281713542962643,-0.624503740174495,-1.18809854187358,-0.115956975502041,0.46717965217334,-0.686968011749222,0.0345855422807932,539032603
823758239,0,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,1,2,1,2,50,823758239, ,1,1,1,0,1,1,0,1,1, ,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,823758239, ,2,0,1,3,1,1,1,0,0,1,0,0,1,2,0,0, ,2,2,2,2,3,3,3,3,5,1,5,5,5,2,4,5,823758239,2,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,4,1,24,70,823758239,2,3,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,2,2,1,3,1,1,1,1,2,1,2,1,1,0.261904761904762,0.511766315719159,0.50253750187977,0.25254394079556,1.1497975708502,1.07228614224478, ,5,6,28,62,19,94,30,13,37,13,1.83333218648372,-1.54914870163299,1.04413199720589,1.03451344192468,-1.91868499292185,1.72184382242632,-0.132018356657013,-1.55537833805491,1.77588233888872,-1.52054498672452,1.73499701717314,-1.60188866566595,0.660930013371247, , , ,0.3901003382505,1.48478751972654,-1.71251601101891,0.758573621613005,-0.27158998951419,2.20387892245395,-1.12898565656206,0.641700707556103,-2.15050698357555,823758239
900081308,0,4,2,3,2,1,2,3,2,2,3,1,2,4,2,1,3,3,2,3,3,39,900081308, ,1,1,1,1,0,1,1,0,0, ,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,11,5,900081308, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,900081308,3,3,3,3,3,3,3,3,3, ,3,3,3,3,3,3,3,3,3,3,3,3,3, ,3,3,3,3, ,3,3,3,3,3,3,3,3,3,3,21,42,900081308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1, ,2,1,3,3,1,1,1,3, ,1,2,3,1,1,1,1,1,1,0.833333333333333,0.912870929175277,0.496052875341062,0.246068455134135,0,0, ,0,6,21,53,45,63,24,15,24,32, , , , , , , , , , , , , , , , ,-0.5861102064975,-0.0699897433641798,2.3715272443796,-0.0934622733645433,-0.0679913621823261,-0.847662694342444,2.01179373895958,0.3035454107917,2.21208225786578,900081308
970251279,0,2,2,3,2,2, ,3,2,1,3,2,2,3,2,2,3,2,1,2,1,43,970251279, ,0,1,0,0,1,0,1,0,0, ,1,1,0,1,1,0,1,0,0,1,0, ,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,9,4,970251279, ,2,0,1,0,3,1,1,0,0,1,0,1,0,2,0,0, ,4,2,3,2,3,2,3,4,3,2,3,3,4,3,2,2,970251279,1,4,1,3,4,3,3,1,1,1,4,2,2,3,1,1,2,2,2,3,1,1,4,2,2,4,1,3,2,1,2,4,1,5,1,3,4,1,2,11,34,970251279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,4,2,1,2,3,1,1,2,3,1,1,1,4,1,1,1,2,1,1,0.471052631578947,0.68633274115326,0.503610155185335,0.253623188405797,1.45883940620783,1.20782424475079, ,5,3,25,49,27,45,18,11,32,12,-0.288121664939363,-0.571940415953051,-0.709965570653985,0.18056806664017,-0.396552220215258,-0.0376146123354514,-0.819475851861487,-0.0934967703608182,-0.270549077590358,-0.571499620940024,-0.331400412690729,-0.501729885498564,-0.60540233541037, , , ,-0.738135341722013,0.0764300177833333,-0.307643911915904,-0.563936886391518,-0.611759145834229,-0.214041155499817,0.111112594584204,-0.575052221474184,-0.308918800954787,970251279
5555511111,0,3,3,2,2,2,3,3,2,3,2,1,2,3,2,1,3,2,2,3,2,43,5555511111, ,0,1,0,1,1,1,1,1,0, ,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,3,7,5555511111, ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1, ,3,3,4,3,3,3,3,2,3,2,3,3,3,3,3,3,5555511111,2,4,2,4,3,2,3,1,2,1,3,3,1,2,1,1,1,1,3,1,2,1,3,2,1,3,1,3,2,1,1,2,1,2,1,3,3,1,2,11,43,5555511111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1, ,2,1,1,1,3,1,1,1,1,1,1,0.490476190476191,0.700340053457026,0.499768679145611,0.249768732654949,0.892037786774629,0.944477520523717, ,1,8,21,55,24,54,21,15,28,17,-0.118981066795312,0.0744712520119765,0.192861031771694,-0.359567344856724,0.0279835171958524,-0.388578334123893,0.29514700243128,-0.200894370396807,-0.11109038795608,0.0784986745838201,-0.0814690263376522,0.0368312271540347,0.0568955984039496, , , ,0.304259538889258,-0.371065912055579,-0.154709249943465,0.0271336627489372,0.460041714574641,-0.452923388374485,-0.155330526575647,-0.0685007953763294,0.0587978670985041,5555511111
5623046747,0,2,2,2,2,2,2,4,2,2,2,1,3,2,2,2,2,2,2,3,3,47,5623046747, ,0,1,0,1,1,1,0,1,1, ,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,3,5,5623046747, ,3,1,2,2,4,2,2,2,0,2,2,2,0,1,0,0, ,2,3,2,3,3,3,1,3,1,1,2,2,2,2,2,3,5623046747,2,3,1,4,5,3,3,1,4,1,4,1,2,3,1,1,1,1,2,1,3,1,4,1,1,4,1,3,1,1,2,4,1,4,2,3,3,1,2,15,35,5623046747,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,2, ,3,4,1,1,1,3,1,2,1,3,1,1,1,1,1,1,0.428571428571428,0.654653670707977,0.505291152639911,0.25531914893617,1.58839406207827,1.26031506460816, ,2,7,23,51,22,50,19,14,33,25,-0.204809850465536,0.183678973391143,0.292262056764068,-0.558429159728319,0.116190377485801,-0.55764100026819,0.497038706719874,-0.250907011786183,-0.195152828432092,0.188746726816774,-0.153852144259282,0.136475967408853,-0.0780213306566449, , , ,0.380387121120038,-0.511169643499326,-0.0578175163976697,-0.0442784644995158,0.224940536911273,-0.125715980797119,-0.529087094235853,-0.0727771031168414,0.218347792383416,5623046747
8053905432,0,3,2,3,1,1,3,4,1,1,3,1,2,3,3,1,4,1,1,3,2,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8053905432, ,3,1,1,1,4,2,0,2,1,1,1,2,1,1,0,1, ,2,1,3,2,2,2,2,4,2,4,2,1,2,1,1,2,8053905432,1,4,2,5,4,1,4,1,2,1,4,1,1,4,1,1,1,1,4,1,1,1,4,1,2,4,1,4,1,1,1,1,1,4,1,4,4,1,1,9,30,8053905432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,4,1,1,1,4,1,1,1,4,1,1,1,1,0,1,1.19047619047619,1.09108945117996, , ,2.0944669365722,1.44722732719231,22, , ,21,39,19,39,13,9,21,22, , , , , , , , , , , , , , , , , , , , , , , , , ,8053905432
9255185598,0,3,2,2,2,2,2,1,2,2,3,2,2,3,1,2,3,2,3,3,1,46,9255185598, ,1,1,1,0,1,1,1,1,1, ,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,10,1,9255185598, ,2,0,1,1,0,1,0,1,2,2,0,1,1,2,0,1, ,4,2,2,3,3,4,1,2,3,2,3,3,3,2,2,3,9255185598,2,4,1,3,3,1,3,1,4,1,3,1,2,1,1,1,2,1,1,1,2,1,3,1,1,2,1,3,2,1,1,2,1,2,2,3,2,1,2,16,49,9255185598,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,4,2,2,2,3,1,1,1,4,1,1,1,4,1,1,1, ,1,1,0.49047619047619,0.700340053457026,0.471186429398008,0.222016651248844,0.851551956815115,0.922795728650233,15,1,8,29,52,19,65,16,14,32,15,0.578272227900941,-0.818668513584369,0.544124194079655,-0.0102084065431128,-1.0040444478644,0.347203114804884,0.153816347788917,-1.100168246736,0.574279498434114,-0.814324037281531,0.571502199079998,-0.880876995824189,0.0219238672899112,0.569829743054661,0.155443026319601,-0.948387618635172,0.342262581017441,0.186281852663136,-1.03855633364756,0.0881333042232012,0.115395530341132,0.525759681237103,-0.848460311435837,0.0178142461864174,-0.985755322423954,9255185598
9493576429,0,3,3,1,4,4,1,2,3,4,2,2,3,2,1,4,2,4,3,1,4,68,9493576429, ,1,0,1,0,1,1,1,0,0, ,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,10,4,9493576429, ,1,1,4,0,2,4,3,3,0,0,0,3,1,2,0,2, ,5,5,5,5,5,5,5,1,5,2,4,4,5,5,5,5,9493576429,5,3,4,5,5,1,1,5,2,1,4,2,2,3,3,3,4,5,5,5,5,4,3,4,3,4,1,4,4,1,3,4,5,5,3,5,5,1,1,22,28,9493576429,1,1,1,1,1,1,1,2,2,2,2,3,3,2,3,2,2,3,1,3,1,2,3,2,2,2,2,2,4,1,1,1,3,2,3,1,4,2,3,2,2,1,1,1.35714285714286,1.16496474502144,0.452150785717527,0.204440333024977,2.14304993252362,1.46391595814911, ,6,10,38,73,55,50,30,23,45,26,0.629624115859183,2.86790115826873,0.415207550731241,1.34607344083748,2.84423474422771,0.760377143275071,0.907527886060809,2.98009323521759,0.646140446411989,2.80621240668503,0.666712645992684,2.89822165096426,1.65675230573564, , , ,0.986830771022726,0.926206900830414,2.33189355498411,1.66797341220796,2.02922328316881,-0.652120371915585,2.92235968870488,2.0242466989291,1.74403082725798,9493576429
9863467085,0,2,3,1,3,3,2,3,2,3,1,2,3,2,3,2,1,3,4,3,3,58,9863467085, ,1,1,0,1,0,1,0,1,0, ,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,2,5,9863467085, ,2,2,3,0,4,3,2,1,1,0,1,0,2,3,1,1, ,2,2,4,5,2,4,3,2,3,2,4,3,1,2,3,5,9863467085,3,4,1,3,3,1,2,1,4, ,4,2,4,2,1,1,3,1,2,1,1,1,3,4,2,3,1,3,2,2,3,2,3,2,1,4,2,1,1,18,45,9863467085,2,2,3,2,4,1,3,2,1,2,1,1,1,1,1,1,2,1,3,1,1,1,3,4,3,2,3,1,2, ,3,2,3,3, ,1,3,1,3,3,1,1,1,0.747619047619048,0.864649667564296,0.50253750187977,0.25254394079556,1.1977240398293,1.09440579303534,26,3,8,36,55,27,63,32,20,38,26,1.04117201659982,0.53247782898424,0.654467625886633,0.957634102452263,0.355363528877445,0.997238426421405,0.47179799862974,0.441734026967399,1.0483046372769,0.495676582770437,1.03249796139981,0.504807207391983,1.11087156851708,0.798428989234428,1.22146968663716,0.106267647242061,0.63181516582159,0.979153840928758,0.261063972339225,1.12320438638102,0.53058161239157,0.973882039201995,0.450067187489721,1.13376280350754,-0.238107093538914,9863467085
19501231990,0,4,1,4,1,1,4,3,1,1,4,1,2,2,4,1,4,1,1,3,1,25,19501231990, ,0,1,1,1,0,1,1,1,0, ,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,12,8,19501231990, ,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0, ,5,1,4,1,1,2,1,5,1,4,2,1, ,1,1,1,19501231990,1,5,1,5,5,1,5,1,1,1,5,1,1,5,1,1,1,1,5,1,1,1,5,1,1,5,1,5,1,1,1,5,1,5,1,5,5,1,1,8,14,19501231990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,1,3,4,1,1,3,1,1,1,1.82857142857143,1.35224680756563,0.499768679145611,0.249768732654949,3.77867746288799,1.94388205992236,4,2,3,21,27,17,22,16,7,18,4,-1.35229093506845,-1.52715319720191,-2.1116742953351,-0.125929517079586,-0.989458476350618,-0.73467915311636,-2.02723127721979,-0.440318320829558,-1.29876433944335,-1.51777139244283,-1.43401976349816,-1.34716095052125,-1.58796862230902,-2.0241891193095,0.0770803444010939,-0.91433213698223,-2.04082088184166,-0.494205270112166,-0.640941138792029,-1.69113257656361,-1.81526886813685,-0.987340726950815,-0.0566742230203386,-1.95630392977705,-0.476714068064963,19501231990
23305003305188,0,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,2,2,3,3,46,23305003305188, ,0,1,0,0,1,1,1,0,0, ,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,6,4,23305003305188, ,2,1,1,1,2,1,3,2,0,1,1,1,0,0,0,2, ,2,3,2,3,3,4,3,2,3,1,2,3,4,3,2,3,23305003305188,3,4,3,4,4,1,3,1,1,1,4,1,1,4,1,1,1,1,4,1,3,1,3,2,1,3,1,2,1,1,1,4,1,3,1,3,3,1,1,10,36,23305003305188,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,1,1,2,3,1,1,1,4,1,1,1,1,1,1,0.29047619047619,0.538958431120797,0.505291152639911,0.25531914893617,1.52361673414305,1.23434870848681, ,0,6,22,61,22,46,19,14,32,18,-0.19015819457309,0.00537348827823845,0.37189477599576,-0.679309700253836,-0.0898718946350854,-0.607262421369143,0.543433705095439,-0.528062967854991,-0.177900165889378,0.00377991153370877,-0.133038331092768,-0.0633808533560575,-0.127170947413689, , , ,0.464018449905317,-0.618970654493682,-0.306602673110098,-0.0839246570991592,0.54394196485632,-0.536807884174979,-0.45004701527713,-0.158639523126819,0.0402684747627261,23305003305188
